celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
lens placode	hpfS18	snai2	3	1.33808644673873	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.8446470848772	0.587	0.102	1.18115631400009e-36	0.938266188013945	0.587	0.078	1.9952557920445e-36
lens placode	hpfS18	nr2f1	2	1.2636221751487	S18:lens placode_S16:anterior placodal area	0.982300884955752	RXR-like	0.84729916147136	0.49	0.061	1.17733581771066e-38	0.882648345455438	0.49	0.05	6.23173455512962e-33
lens placode	hpfS18	pax6	4	0.623118925642071	S18:lens placode_S16:anterior placodal area	0.982300884955752	PAX	0.524750378560587	0.944	0.534	1.4992468225798e-13	0.765281814304785	0.944	0.434	5.96514128217263e-24
lens placode	hpfS18	foxe3	1	0.591257366364412	S18:lens placode_S16:anterior placodal area	0.982300884955752	Fork_head	0.597841127618226	0.406	0.042	1.40185452034001e-33	0.666263608709721	0.406	0.021	4.40938052950295e-33
lens placode	hpfS18	nme2	4	0.298696410936426	S18:lens placode_S16:anterior placodal area	0.982300884955752	Others	0.496084628190577	0.783	0.57	1.96007974112344e-05	0.565013526104055	0.783	0.501	1.2963785259344e-06
lens placode	hpfS18	zfp36l2	6	0.257572523447633	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-CCCH	0.586265918303641	0.636	0.246	3.20575787510954e-15	0.441556143919766	0.636	0.273	2.66645383532221e-09
lens placode	hpfS18	zfp36l2	6	0.257572523447633	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-CCCH	0.586265918303641	0.636	0.246	3.20575787510954e-15	0.441556143919766	0.636	0.273	2.66645383532221e-09
lens placode	hpfS18	zfp36l2	6	0.257572523447633	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-CCCH	0.586265918303641	0.636	0.246	3.20575787510954e-15	0.441556143919766	0.636	0.273	2.66645383532221e-09
lens placode	hpfS18	nrl	1	0.158886833058649	S18:lens placode_S16:anterior placodal area	0.982300884955752	TF_bZIP	0.50806573993682	0.266	0.001	4.27672580374036e-40	0.453269454269016	0.266	0.013	2.08611627014292e-20
lens placode	hpfS18	phb	2	-0.0655177942782658	S18:lens placode_S16:anterior placodal area	0.982300884955752	Others	0.395641709944307	0.552	0.231	3.46855629793491e-08	0.411539735677797	0.552	0.201	1.00171463925012e-10
lens placode	hpfS18	id3	4	-0.0691394141785206	S18:lens placode_S16:anterior placodal area	0.982300884955752	bHLH	0.49856556176588	0.902	0.597	1.28982452048522e-09	0.301376093444768	0.902	0.568	0.00207626471213518
lens placode	hpfS18	ets2	5	-0.216380687694715	S18:lens placode_S16:anterior placodal area	0.982300884955752	ETS	0.310601732343699	0.329	0.115	3.87240145611068e-06	0.3933743006301	0.329	0.09	6.01089811641068e-08
lens placode	hpfS18	tfcp2	2	-0.281627384504362	S18:lens placode_S16:anterior placodal area	0.982300884955752	CP2	0.369624184322173	0.385	0.134	1.85881180741005e-07	0.285370063416423	0.385	0.159	0.00267329925019166
lens placode	hpfS18	znf217	2	-0.31834274173243	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.24006418150198	0.524	0.24	0.000291528040422604	0.394752179073049	0.524	0.191	1.77034114651466e-08
lens placode	hpfS18	rreb1	4	-0.319237295367065	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.297327727281389	0.503	0.23	4.11315238993747e-05	0.334255765083539	0.503	0.197	4.56206522200109e-07
lens placode	hpfS18	ybx1	4	-0.426002003971584	S18:lens placode_S16:anterior placodal area	0.982300884955752	CSD	0.30481110479071	0.993	0.973	5.00641218498024e-06	0.250664610182784	0.993	0.96	0.00545465280500068
lens placode	hpfS18	tcf12	2	-0.438553115737324	S18:lens placode_S16:anterior placodal area	0.982300884955752	bHLH	0.275122582932197	0.294	0.086	3.78614676343991e-07	0.272792877238248	0.294	0.084	9.63603567030345e-06
lens placode	hpfS18	rcor1	2	-0.465823740668812	S18:lens placode_S16:anterior placodal area	0.982300884955752	MYB	0.343816206205041	0.322	0.09	7.22781571898792e-09	0.181629365353421	0.322	0.134	0.0476009262000027
lens placode	hpfS18	gata3	3	-0.50549703828682	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-GATA	0.394519260505154	0.483	0.145	3.21039103683159e-13	0.10047077939855	0.483	0.189	4.52760155752184e-05
lens placode	hpfS18	sall4	3	-0.542860866924099	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.337336072304761	0.455	0.168	1.35556234613367e-08	0.133732167286512	0.455	0.184	0.000129618365339467
lens placode	hpfS18	tcf4	1	-0.72267607793983	S18:lens placode_S16:anterior placodal area	0.982300884955752	bHLH	0.15642683236357	0.175	0.031	3.46614626984633e-07	0.195238807295381	0.175	0.019	2.74909584149236e-08
lens placode	hpfS18	znf622	1	-0.781446713077569	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.130912167994164	0.399	0.167	0.000812030941355697	0.180203003862458	0.399	0.153	0.000171595695536102
lens placode	hpfS18	mlxip	1	-0.807988291370818	S18:lens placode_S16:anterior placodal area	0.982300884955752	bHLH	0.163275978344139	0.238	0.072	0.000228482482387932	0.127534961250208	0.238	0.075	0.00706070217845139
lens placode	hpfS18	zeb1	7	-0.827182282910723	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.124609389612811	0.189	0.061	0.019119800957892	0.154334340105004	0.189	0.04	0.000105798823072576
lens placode	hpfS18	mafk	2	-0.855243926117485	S18:lens placode_S16:anterior placodal area	0.982300884955752	TF_bZIP	0.119743723949015	0.224	0.079	0.0194332360127168	0.139506108683963	0.224	0.059	0.000438411935302054
lens placode	hpfS18	znf383	1	-0.888046952362895	S18:lens placode_S16:anterior placodal area	0.982300884955752	zf-C2H2	0.115102136371829	0.196	0.042	1.60173862391572e-06	0.121078791173432	0.196	0.046	0.000552356027796119
lens placode	hpfS18	vegt	4	-1.06225491056265	S18:lens placode_S16:anterior placodal area	0.982300884955752	T-box	0.0412099134602268	0.217	0.074	0.0189047589547066	0.074692419881913	0.217	0.052	0.000151278883340258
neuroendocrine cell	hpfS18	hand2	3	1.32705993846413	S18:neuroendocrine cell_S16:early neuron	0.670588235294118	bHLH	3.45016308426309	0.944	0.025	4.20345702342083e-44	3.7792543330397	0.944	0.024	1.05443744624434e-56
neuroendocrine cell	hpfS18	gata2	14	0.133175309802865	S18:neuroendocrine cell_S16:early neuron	0.670588235294118	zf-GATA	2.90369834723886	1	0.142	2.96780637155933e-20	2.76513226002872	1	0.129	9.86055268175371e-23
neuroendocrine cell	hpfS18	tfap2c	10	-0.661519270637728	S18:neuroendocrine cell_S16:early neuron	0.670588235294118	AP-2	2.10168990412766	0.944	0.35	4.0049647180246e-08	2.56484833599737	0.944	0.238	8.1699374685157e-13
neuroendocrine cell	hpfS18	phox2b	3	-0.79871597762927	S18:neuroendocrine cell_S16:early neuron	0.670588235294118	Homeobox	2.25687301799902	0.833	0.013	1.21663351050017e-44	2.21217772003377	0.833	0.018	7.14930519700591e-52
neuroendocrine cell	hpfS18	hand2	3	1.92961442527149	S18:neuroendocrine cell_S16:posterior placodal area	0.3	bHLH	3.59266591202002	0.944	0.035	2.22283517782821e-59	3.7243774179503	0.944	0.042	2.31079228906766e-48
neuroendocrine cell	hpfS18	phox2b	3	0.631130254494123	S18:neuroendocrine cell_S16:posterior placodal area	0.3	Homeobox	2.29168045285138	0.833	0.013	4.60016529786087e-78	2.30151131665601	0.833	0.009	7.61769110318934e-74
neuroendocrine cell	hpfS18	myt1	6	0.399266990931686	S18:neuroendocrine cell_S16:posterior placodal area	0.3	zf-C2HC	1.96149610679947	0.889	0.18	3.30517426346675e-13	2.15014938624536	0.889	0.165	8.87877629827933e-15
neuroendocrine cell	hpfS18	tfap2c	10	0.0853830391631935	S18:neuroendocrine cell_S16:posterior placodal area	0.3	AP-2	1.66715497783733	0.944	0.587	1.97193124263016e-05	1.78505528001725	0.944	0.57	5.62201580304941e-06
neuroendocrine cell	hpfS18	gata2	14	-0.351899103477673	S18:neuroendocrine cell_S16:posterior placodal area	0.3	zf-GATA	1.18688972417237	1	0.685	0.000148478861417966	1.35010926306532	1	0.643	1.98353858824254e-05
neuroendocrine cell	hpfS18	zbtb18	3	-0.627431679468394	S18:neuroendocrine cell_S16:posterior placodal area	0.3	ZBTB	0.991817974206639	0.5	0.076	1.96690018224955e-06	0.963189082860841	0.5	0.093	0.000237915602582682
neuroendocrine cell	hpfS18	cdip1	1	-0.877289916377892	S18:neuroendocrine cell_S16:posterior placodal area	0.3	zf-LITAF-like	0.755433141268467	0.389	0.045	3.56621608264437e-06	0.674752528553909	0.389	0.064	0.00608554993329668
neuroendocrine cell	hpfS18	junb	2	-1.18877401053654	S18:neuroendocrine cell_S16:posterior placodal area	0.3	TF_bZIP	0.37998989314146	0.222	0.025	0.0274924228438592	0.399921780200473	0.222	0.022	0.0128740607760604
neuron - ina	hpfS18	sox3	4	1.34189222094512	S18:neuron - ina_S16:early neuron	0.76074023998648	HMG	0.939162993710379	0.439	0.145	2.62586067206548e-11	1.23766298083543	0.439	0.103	4.89871576871909e-13
neuron - ina	hpfS18	hoxd4	6	1.30686303568464	S18:neuron - ina_S16:early neuron	0.76074023998648	Homeobox	0.830472108973487	0.377	0.17	9.0991946217613e-05	1.4329791685194	0.377	0.04	9.65558524353462e-15
neuron - ina	hpfS18	meis3	3	1.27839880218068	S18:neuron - ina_S16:early neuron	0.76074023998648	Homeobox	0.808604127456366	0.578	0.215	4.75978297727089e-14	1.45405620450037	0.578	0.112	3.84043222918516e-23
neuron - ina	hpfS18	lhx1	6	1.16920485079901	S18:neuron - ina_S16:early neuron	0.76074023998648	Homeobox	0.672597144926067	0.365	0.155	0.000557142438018097	1.64285507265227	0.365	0.027	2.80334277244178e-15
neuron - ina	hpfS18	sox2	13	0.467334026628071	S18:neuron - ina_S16:early neuron	0.76074023998648	HMG	0.711053688398186	0.607	0.29	1.78497807497059e-09	0.966111184622322	0.607	0.26	8.62979143977994e-12
neuron - ina	hpfS18	sall2	7	0.320738317609065	S18:neuron - ina_S16:early neuron	0.76074023998648	zf-C2H2	0.68262887331983	0.381	0.164	5.4486256095078e-05	0.900271876992557	0.381	0.148	4.95593508594247e-05
neuron - ina	hpfS18	lhx5	5	0.165972501125472	S18:neuron - ina_S16:early neuron	0.76074023998648	Homeobox	0.657650859061382	0.176	0.041	0.00194191538946024	0.820343236538737	0.176	0.004	5.45395119237967e-06
neuron - ina	hpfS18	znf503	2	-0.103399179884649	S18:neuron - ina_S16:early neuron	0.76074023998648	Others	0.570306329836161	0.266	0.098	0.00095519125684211	0.772088302094733	0.266	0.049	1.9748925565207e-06
neuron - ina	hpfS18	rcor2	2	-0.478018889410188	S18:neuron - ina_S16:early neuron	0.76074023998648	MYB	0.335345862908756	0.697	0.479	0.00614954671565357	0.940033101098036	0.697	0.332	3.06379486253321e-16
neuron - ina	hpfS18	hoxa2	1	-0.555551139084363	S18:neuron - ina_S16:early neuron	0.76074023998648	Homeobox	0.475317530554552	0.217	0.047	3.71301897574809e-05	0.584171368034159	0.217	0.018	1.12464178691323e-06
neuron - ina	hpfS18	tox2	2	-0.608799843461664	S18:neuron - ina_S16:early neuron	0.76074023998648	HMG	0.493620641794172	0.311	0.095	1.91593564895553e-06	0.500963066725137	0.311	0.094	0.000308245702592361
neuron - ina	hpfS18	irx3	6	-0.917770346100017	S18:neuron - ina_S16:early neuron	0.76074023998648	Homeobox	0.362432657127591	0.189	0.044	0.00155865049603728	0.509827482162635	0.189	0.027	0.000699191908705964
neuron - ina	hpfS18	pou3f2	1	-1.06072137930631	S18:neuron - ina_S16:early neuron	0.76074023998648	Pou	0.326831865155304	0.193	0.044	0.000653312453285906	0.46195135869415	0.193	0.018	3.60383027434487e-05
neuron - ina	hpfS18	hmgb3	3	-1.06823424036359	S18:neuron - ina_S16:early neuron	0.76074023998648	HMG	0.423336366855375	0.971	0.909	2.74667399343009e-13	0.255683821937425	0.971	0.96	0.00676610440458086
neuron - ina	hpfS18	znf219	4	-1.25790873736129	S18:neuron - ina_S16:early neuron	0.76074023998648	zf-C2H2	0.278323786489482	0.234	0.063	0.000480664148610984	0.394668457467202	0.234	0.054	0.00139201732282856
olfactory placode	hpfS18	dmrta1	3	2.20232855023684	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	DM	1.29890631007896	0.579	0.179	1.60748379490358e-26	1.75050004079389	0.579	0.096	4.13964731454615e-37
olfactory placode	hpfS18	dmrta2	2	0.881586366837441	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	DM	0.985309839517886	0.421	0.113	4.57660934465499e-18	1.2647898483771	0.421	0.088	3.5376314087535e-20
olfactory placode	hpfS18	hey1	3	0.811452231747947	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	bHLH	1.08463487462653	0.238	0.03	7.2062177288704e-18	1.09112699735483	0.238	0.035	2.72523501716231e-11
olfactory placode	hpfS18	sox2	13	0.692610896575231	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	HMG	1.00938965922269	0.793	0.327	1.02892889899963e-28	1.10738225260886	0.793	0.351	1.39666371578735e-25
olfactory placode	hpfS18	myt1	6	0.385563311228587	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	zf-C2HC	0.879927576265323	0.427	0.149	3.56708136135594e-13	1.06657335326902	0.427	0.129	6.58303603153165e-14
olfactory placode	hpfS18	sox3	4	-0.157495704115591	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	HMG	0.850348774000417	0.439	0.143	8.34056060743482e-15	0.740170913738006	0.439	0.178	2.70988459252584e-08
olfactory placode	hpfS18	neurod4	2	-0.28638005445803	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	bHLH	0.694635777938892	0.165	0.052	0.00652003197290701	0.852288251248957	0.165	0.022	4.39731079286445e-07
olfactory placode	hpfS18	dlx6	2	-0.359971435167405	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	Homeobox	0.570785427188657	0.47	0.209	4.96240803431935e-08	0.96085429307761	0.47	0.101	5.08409519945655e-21
olfactory placode	hpfS18	dlx5	6	-0.371108002328484	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	Homeobox	0.592297308942074	0.61	0.352	1.62949711170188e-07	0.925959857915927	0.61	0.257	1.90271125036968e-15
olfactory placode	hpfS18	fezf1	3	-0.728988604765644	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	zf-C2H2	0.565347694543763	0.213	0.067	0.000113810063519244	0.720365344516326	0.213	0.026	2.02041378194666e-10
olfactory placode	hpfS18	not	3	-0.793980580689931	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	Homeobox	0.574488529580938	0.146	0.034	0.000183722653298412	0.665134432410917	0.146	0.022	2.81685745572475e-05
olfactory placode	hpfS18	ebf2	3	-0.845830218967692	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	COE	0.500644435806369	0.207	0.055	3.485382176395e-06	0.724520475559583	0.207	0.009	1.82760862039826e-15
olfactory placode	hpfS18	znf219	4	-1.42978675613327	S18:olfactory placode_S16:anterior placodal area	0.921930407801418	zf-C2H2	0.454884692008497	0.195	0.033	2.88531333599812e-10	0.391327269221054	0.195	0.059	0.00590279817974897
otic placode	hpfS18	sox10	3	1.6770510033807	S18:otic placode_S16:posterior placodal area	0.986301369863014	HMG	1.08567377602069	0.676	0.167	7.97863043946343e-36	2.04392939284531	0.676	0.026	2.38188072296597e-61
otic placode	hpfS18	tbx2	4	0.810648543509386	S18:otic placode_S16:posterior placodal area	0.986301369863014	T-box	0.892034322031063	0.54	0.169	3.36667638970609e-20	1.49379811938181	0.54	0.041	3.39472355741927e-39
otic placode	hpfS18	sox9	5	0.638686093664059	S18:otic placode_S16:posterior placodal area	0.986301369863014	HMG	0.574155934374156	0.739	0.343	5.45445635287525e-14	2.22323967153866	0.739	0.062	3.35064368061476e-61
otic placode	hpfS18	dlx2	3	0.510579591149954	S18:otic placode_S16:posterior placodal area	0.986301369863014	Homeobox	0.886792917222351	0.29	0.095	6.07565137759243e-08	1.11773033280436	0.29	0.036	2.94328739764663e-14
otic placode	hpfS18	sp5	4	0.153503687220684	S18:otic placode_S16:posterior placodal area	0.986301369863014	zf-C2H2	0.633947926916416	0.438	0.182	1.98108507638151e-08	1.41030177889888	0.438	0.044	3.81703232447126e-28
otic placode	hpfS18	six1	6	-0.426321489456751	S18:otic placode_S16:posterior placodal area	0.986301369863014	Homeobox	0.59220772677697	0.455	0.296	0.0360359590292557	0.778493610513958	0.455	0.291	0.0121763353358303
otic placode	hpfS18	hey1	3	-0.647590471498043	S18:otic placode_S16:posterior placodal area	0.986301369863014	bHLH	0.559334416509573	0.233	0.048	9.69156817282029e-11	0.588239245526038	0.233	0.062	3.29874237475774e-05
otic placode	hpfS18	sall2	7	-0.655831527592323	S18:otic placode_S16:posterior placodal area	0.986301369863014	zf-C2H2	0.488323535423102	0.369	0.146	1.06568573452314e-06	0.790586744253282	0.369	0.09	1.26224353408158e-11
otic placode	hpfS18	lmx1a	2	-0.893446375973064	S18:otic placode_S16:posterior placodal area	0.986301369863014	Homeobox	0.48070385004413	0.119	0.009	9.33774576066074e-10	0.503202122256607	0.119	0.005	4.98945835121829e-06
otic placode	hpfS18	hmgb3	3	-1.16727905440461	S18:otic placode_S16:posterior placodal area	0.986301369863014	HMG	0.425327526426689	0.966	0.921	5.67931865365298e-12	0.311848623796727	0.966	0.938	0.000424997486761842
placodal neuron	hpfS18	six1	6	0.0332696516088566	S18:placodal neuron_S16:early neuron	0.78202838267678	Homeobox	0.689709815080514	0.31	0.06	3.12007842334122e-09	1.02266353181732	0.31	0.019	1.71847055670591e-16
placodal neuron	hpfS18	neurod1	3	0.000498005573221771	S18:placodal neuron_S16:early neuron	0.78202838267678	bHLH	0.625240168681138	0.806	0.685	0.000166715220645633	2.00077084254054	0.806	0.359	1.59672583120067e-30
placodal neuron	hpfS18	snai1	6	-0.0337676571820768	S18:placodal neuron_S16:early neuron	0.78202838267678	zf-C2H2	0.686343842426614	0.342	0.107	1.34413691893573e-05	0.999042994019578	0.342	0.035	1.56280108158031e-15
pronephric mesenchyme	hpfS18	lhx1	6	1.93057889236704	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	Homeobox	1.64539498668206	0.766	0.142	6.80992251674282e-64	2.63718780238446	0.766	0.041	2.61071132948464e-153
pronephric mesenchyme	hpfS18	mecom	2	1.26707782494059	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	zf-C2H2	1.54529381206204	0.44	0.051	4.68513107145171e-48	1.82660060406513	0.44	0.025	2.33075077006593e-79
pronephric mesenchyme	hpfS18	pax8	3	1.04543267738513	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	PAX	1.11252548293249	0.752	0.17	2.69874904939737e-45	2.25965649664671	0.752	0.021	9.19974503316011e-179
pronephric mesenchyme	hpfS18	tfap2b	2	0.470735126390866	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	AP-2	1.13399814167417	0.326	0.054	1.27063090980596e-24	1.3668934542794	0.326	0.028	3.0617744274451e-45
pronephric mesenchyme	hpfS18	pou3f4	1	0.00751032144740363	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	Pou	0.915045185658905	0.348	0.027	3.11807853092799e-46	1.06371764271924	0.348	0.007	1.26346944152324e-84
pronephric mesenchyme	hpfS18	emx1	3	-0.407732532033712	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	Homeobox	0.662196433750943	0.227	0.034	9.83112791126874e-17	0.891662363868311	0.227	0.005	2.21909067254119e-51
pronephric mesenchyme	hpfS18	id4	4	-0.487668531222474	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	bHLH	0.679259350870861	0.27	0.028	1.48119282804555e-28	0.742675901710293	0.27	0.017	1.12400572375501e-42
pronephric mesenchyme	hpfS18	esrra	1	-0.492884833701452	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	ESR-like	0.684491130862074	0.227	0.029	3.4161796360504e-20	0.725694912685836	0.227	0.021	1.43644025093638e-28
pronephric mesenchyme	hpfS18	fli1	4	-0.518982147799251	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	ETS	0.715202855578015	0.149	0.009	4.08415366132888e-20	0.632741900614826	0.149	0.018	2.77956908063762e-13
pronephric mesenchyme	hpfS18	nr2f2	3	-0.65852782811678	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	RXR-like	0.622055533684467	0.39	0.126	2.00933147374764e-12	0.589330999322758	0.39	0.145	1.02283617940345e-09
pronephric mesenchyme	hpfS18	id2	9	-0.746688746117359	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	bHLH	0.549345381916234	0.624	0.332	1.31409983126441e-07	0.586338310553447	0.624	0.314	1.38139474488664e-09
pronephric mesenchyme	hpfS18	hnf1b	1	-1.40885022354	S18:pronephric mesenchyme_S16:intermediate mesoderm	0.943111357165454	Homeobox	0.185230634935753	0.113	0.021	6.86818047090586e-05	0.243079791076654	0.113	0.003	4.16353382439444e-23
Rohon-beard neuron	hpfS18	tbx2	4	1.38266467646974	S18:Rohon-beard neuron_S16:early neuron	1	T-box	1.01099851420314	0.56	0.12	1.15310374447615e-09	1.23394255368092	0.56	0.086	4.12659629913642e-16
Rohon-beard neuron	hpfS18	maf	3	0.238843557840029	S18:Rohon-beard neuron_S16:early neuron	1	TF_bZIP	0.901305453890505	0.36	0.066	2.96372993093651e-06	1.00373991221466	0.36	0.036	2.34577634070594e-13
Rohon-beard neuron	hpfS18	id4	4	0.186205951749947	S18:Rohon-beard neuron_S16:early neuron	1	bHLH	0.977333014818687	0.42	0.104	2.50331327044297e-05	0.888882162177951	0.42	0.125	0.000344048345194039
Rohon-beard neuron	hpfS18	ets2	5	0.120220114323385	S18:Rohon-beard neuron_S16:early neuron	1	ETS	0.811672582386861	0.64	0.224	1.03985161043121e-05	1.08050518205466	0.64	0.132	2.80742878969122e-15
Rohon-beard neuron	hpfS18	nfe2l3	2	-0.875772793791921	S18:Rohon-beard neuron_S16:early neuron	1	TF_bZIP	0.788298245654089	0.9	0.508	1.87507297688728e-05	0.787278780673937	0.9	0.554	1.44226306423496e-05
Rohon-beard neuron	hpfS18	isl2	1	-1.05216150659118	S18:Rohon-beard neuron_S16:early neuron	1	Homeobox	0.675919406585447	0.38	0.088	0.000338401084606867	0.874545777542528	0.38	0.043	2.73051338211143e-12
adenohypophyseal placode	hpfS22	hesx1	6	1.26258246061633	S22:adenohypophyseal placode_S20:anterior placodal area	0.897296419582691	Homeobox	1.09045593852929	0.431	0.136	8.30020015902075e-10	1.56923836528225	0.431	0.036	2.67198777142055e-65
adenohypophyseal placode	hpfS22	sox2	13	0.477480250826952	S22:adenohypophyseal placode_S20:anterior placodal area	0.897296419582691	HMG	1.29640296164347	0.854	0.365	4.04753716546421e-29	0.66232587130912	0.854	0.61	4.23813054664897e-14
adenohypophyseal placode	hpfS22	foxe1	1	-0.000195079660834666	S22:adenohypophyseal placode_S20:anterior placodal area	0.897296419582691	Fork_head	0.737109604203824	0.319	0.059	2.54631194770405e-10	0.944505170276696	0.319	0.014	2.13448975726593e-63
adenohypophyseal placode	hpfS22	pitx3	1	-0.164111316347509	S22:adenohypophyseal placode_S20:anterior placodal area	0.897296419582691	Homeobox	0.672091074769126	0.306	0.108	0.00051671865584841	0.88674173483661	0.306	0.04	1.02142360273437e-31
adenohypophyseal placode	hpfS22	pitx2	4	-0.406903847749453	S22:adenohypophyseal placode_S20:anterior placodal area	0.897296419582691	Homeobox	0.442946148083591	0.465	0.246	0.0121507983622144	0.963006098792461	0.465	0.113	7.37867723688397e-29
adenohypophyseal placode	hpfS22	six1	6	-1.16885246768549	S22:adenohypophyseal placode_S20:anterior placodal area	0.897296419582691	Homeobox	0.466787533006286	0.347	0.116	2.08114446125137e-05	0.297279531908852	0.347	0.183	0.0332423665702914
cardiac mesoderm	hpfS22	gata4	3	2.16748371437462	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	zf-GATA	0.994348299492576	0.682	0.052	1.36818491531689e-28	1.00470451007323	0.682	0.043	1.71350952229144e-39
cardiac mesoderm	hpfS22	hand2	3	2.11186582364656	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	bHLH	1.17508311035815	0.727	0.082	1.11281467857757e-20	0.819678719476911	0.727	0.135	1.25711938458256e-09
cardiac mesoderm	hpfS22	jund	8	2.04738994179907	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	TF_bZIP	1.009021679659	0.591	0.092	3.29235016813036e-10	0.931624735560239	0.591	0.102	8.03509182602732e-09
cardiac mesoderm	hpfS22	jund	8	2.04738994179907	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	TF_bZIP	1.009021679659	0.591	0.092	3.29235016813036e-10	0.931624735560239	0.591	0.102	8.03509182602732e-09
cardiac mesoderm	hpfS22	gata5	4	1.27302053905393	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	zf-GATA	0.827124125712054	0.682	0.175	0.000102458308941788	0.700736693051424	0.682	0.185	0.000820410099871932
cardiac mesoderm	hpfS22	zbtb18	3	0.648823521609208	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	ZBTB	0.556299071238894	0.227	0.031	0.00907826414451769	0.622576411691528	0.227	0.024	1.60965686386093e-05
cardiac mesoderm	hpfS22	zfat	2	0.570890941546506	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	zf-C2H2	0.497463652796603	0.545	0.136	0.00296276667629919	0.63456621753948	0.545	0.085	1.6940679198301e-09
cardiac mesoderm	hpfS22	nkx2-3	2	0.394219863998225	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	Homeobox	0.515911898867972	0.318	0.018	6.0082057251923e-17	0.529785212672187	0.318	0.014	7.36717572129832e-26
cardiac mesoderm	hpfS22	foxp4	2	0.163305273635759	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	Fork_head	0.432375694445198	0.455	0.063	1.02637958372225e-07	0.486397066168291	0.455	0.058	1.45212360747939e-09
cardiac mesoderm	hpfS22	zfhx3	1	-0.101440707401055	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	Homeobox	0.390746301883526	0.182	0.008	1.0173171625809e-10	0.389590799445095	0.182	0.009	3.70518881937258e-12
cardiac mesoderm	hpfS22	tbx20	1	-0.149572927438458	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	T-box	0.360746072252668	0.227	0.013	3.47076836238681e-11	0.391487718117796	0.227	0.005	2.87673266091286e-35
cardiac mesoderm	hpfS22	satb1	1	-0.313604806102339	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	CUT	0.33150381516699	0.136	0.011	0.00445855167433633	0.334506391178123	0.136	0.009	1.06196526582178e-05
cardiac mesoderm	hpfS22	elmsan1	1	-0.400262045186074	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	MYB	0.301925119202438	0.182	0.02	0.00767329970040437	0.316684799544926	0.182	0.012	3.42432460931446e-08
cardiac mesoderm	hpfS22	xpa	1	-0.44755506670666	S22:cardiac mesoderm_S20:lateral plate mesoderm	0.946666666666667	Others	0.316188290887086	0.182	0.017	0.000506826183603649	0.280531293442675	0.182	0.022	0.01935711280686
